word	specificity
pharaoh	0.75
swab	0.75
headsman	0.75
masochistic	0.75
coagulator	0.75
chiller	0.75
pimento	0.75
epinephrine	0.75
footsy	0.75
prepubescent	0.75
cradling	0.75
supernova	0.75
electrocute	0.75
devilfish	0.75
atomize	0.75
overdrawn	0.75
squawk	0.75
cappuccino	0.75
shellshock	0.75
grandchild	0.75
gumball	0.75
reflexology	0.75
spitball	0.75
lesion	0.75
highball	0.75
bookmaking	0.75
brainchild	0.75
capacitor	0.75
rudder	0.75
smokeless	0.75
pickpocket	0.75
bicarbonate	0.75
crinkle	0.75
hammerhead	0.75
drilling	0.75
influenza	0.75
graphologist	0.75
amaretto	0.75
recalibrate	0.75
medalist	0.75
walkup	0.75
hardtop	0.75
rapist	0.75
tombstone	0.75
pincer	0.75
subchapter	0.75
pocketknife	0.75
sparred	0.75
electrolysis	0.75
piggyback	0.75
hydrogenated	0.75
psychoanalysis	0.75
pussyfoot	0.75
sombrero	0.75
diagnose	0.75
teakettle	0.75
foxhound	0.75
platypus	0.75
shotgun	0.75
bedpan	0.75
moviegoer	0.75
conquistador	0.75
micron	0.75
sledding	0.75
inbreeding	0.75
nonreturnable	0.75
gargoyle	0.75
emasculated	0.75
molestation	0.75
ingrown	0.75
clamshell	0.75
bratty	0.75
rosewater	0.75
banshee	0.75
antibacterial	0.75
raping	0.75
crystallization	0.75
entomb	0.75
strudel	0.75
hairnet	0.75
marinate	0.75
murderess	0.75
chopped	0.75
hallucinate	0.75
hookah	0.75
monocle	0.75
stomachache	0.75
halfpenny	0.75
hatchback	0.75
tattooist	0.75
counterfeit	0.75
incisor	0.75
hooky	0.75
petrify	0.75
howling	0.75
evangelical	0.75
shatterproof	0.75
meteor	0.75
decontamination	0.75
exfoliation	0.75
stirrup	0.75
headmistress	0.75
cryptographer	0.75
middleweight	0.75
authenticate	0.75
bellybutton	0.75
infantilism	0.75
marinade	0.75
mutilated	0.75
autobiographer	0.75
toffee	0.75
pterodactyl	0.75
aneurism	0.75
catholic	0.75
urologist	0.75
stuntman	0.75
toadstool	0.75
skydive	0.75
premarital	0.75
cameraman	0.75
paddleball	0.75
bespectacled	0.75
linebacker	0.75
pornographic	0.75
godfather	0.75
confessional	0.75
subtotal	0.75
phalanges	0.75
chemo	0.75
drainpipe	0.75
unabridged	0.75
undersea	0.75
hypertension	0.75
schoolgirl	0.75
mademoiselle	0.75
quarterback	0.75
penlight	0.75
speakeasy	0.75
married	0.75
inoculation	0.75
chloroform	0.75
shovelful	0.75
coonhound	0.75
bebop	0.75
debone	0.75
hotbox	0.75
suicidal	0.75
unblended	0.75
throbbing	0.75
squirming	0.75
karate	0.75
malnourished	0.75
illuminati	0.75
lemongrass	0.75
saddleback	0.75
walnut	0.75
prosthetics	0.75
goldenrod	0.75
nightclubbing	0.75
stenography	0.75
icepick	0.75
enchilada	0.75
infest	0.75
shepherdess	0.75
sanded	0.75
genital	0.75
peppermint	0.75
neurologist	0.75
gunsmith	0.75
oncology	0.75
caviar	0.75
dewdrop	0.75
fuchsia	0.75
ringmaster	0.75
biophysicist	0.75
assassinator	0.75
perjure	0.75
derailment	0.75
lunar	0.75
twirler	0.75
matrimonial	0.75
bluffer	0.75
stereophonic	0.75
counterfeiter	0.75
caesarian	0.75
semiautomatics	0.75
pyromaniac	0.75
extramarital	0.75
clone	0.75
calligraphy	0.75
shoeshine	0.75
cervix	0.75
serration	0.75
extortionist	0.75
homing	0.75
radium	0.75
woodchuck	0.75
pigeonhole	0.75
gynecology	0.75
inoperable	0.75
screenwriter	0.75
sundeck	0.75
viewfinder	0.75
sleepwalker	0.75
cartographic	0.75
restring	0.75
triggerman	0.75
corkscrew	0.75
concealable	0.75
lapdog	0.75
equestrian	0.75
perineum	0.75
amoeba	0.75
insecticide	0.75
resuscitate	0.75
corseted	0.75
yodel	0.75
eggbeater	0.75
houseplant	0.75
carcinogen	0.75
origami	0.75
scriptural	0.75
existentialist	0.75
heliport	0.75
rabid	0.75
intrastate	0.75
rendezvous	0.75
dilapidated	0.75
gumming	0.75
scalding	0.75
cataclysmic	0.75
nitrous	0.75
sodomy	0.75
neigh	0.75
ibuprofen	0.75
hardhat	0.75
kneading	0.75
quartermaster	0.75
geologist	0.75
unleaded	0.75
misanthropic	0.75
vixen	0.75
rattler	0.75
endocrine	0.75
nonalcoholic	0.75
incarcerate	0.75
pendulum	0.75
archduchess	0.75
ashtray	0.75
intoxicated	0.75
accordion	0.75
debark	0.75
polio	0.75
bacterium	0.75
keyboardist	0.75
slinky	0.75
potbellied	0.75
candleholder	0.75
aquamarine	0.75
eczema	0.75
harlequin	0.75
mispronounce	0.75
stranglehold	0.75
iced	0.75
caesarean	0.75
huckleberry	0.75
squeegee	0.75
waitress	0.75
rebroadcast	0.75
chirping	0.75
suckling	0.75
skydiver	0.75
clitoris	0.75
chronograph	0.75
fathered	0.75
furless	0.75
stickball	0.75
shipbuilding	0.75
retouching	0.75
endpoint	0.75
fornicated	0.75
outgun	0.75
bookkeeper	0.75
comedienne	0.75
intestinal	0.75
perforation	0.75
pourer	0.75
doorstop	0.75
exhume	0.75
shrimp	0.75
aftershave	0.75
ukulele	0.75
bluebeard	0.75
prizefighter	0.75
rematerialize	0.75
diuretic	0.75
flightless	0.75
stateroom	0.75
aorta	0.75
pinheaded	0.75
irreparable	0.75
audiologist	0.75
sopping	0.75
circulatory	0.75
premeditate	0.75
pebbled	0.75
waxwork	0.75
pornographer	0.75
curtsy	0.75
orphanage	0.75
cosmetologist	0.75
medicinal	0.75
pansy	0.75
masturbator	0.75
dressmaking	0.75
minty	0.75
joist	0.75
woodcutting	0.75
immigrate	0.75
taco	0.75
bioelectricity	0.75
wiretap	0.75
spearfish	0.75
plumed	0.75
sacrificial	0.75
woodcarver	0.75
sternum	0.75
silverback	0.75
scalping	0.75
flutist	0.75
rapping	0.75
syphilis	0.75
housebroke	0.75
diagnostician	0.75
carport	0.75
infuriate	0.75
tannery	0.75
pacemaker	0.75
deflower	0.75
paleontologist	0.75
sexploitation	0.75
rawhide	0.75
ultrasonic	0.75
flea	0.75
tepee	0.75
mantis	0.75
decongestant	0.75
gunpoint	0.75
gastric	0.75
orthodontics	0.75
hospitalization	0.75
hoopskirt	0.75
hammering	0.75
manslayer	0.75
handwritten	0.75
steamship	0.75
toxicologist	0.75
necromancy	0.75
riptide	0.75
tickling	0.75
raindrop	0.75
compacted	0.75
ballpoint	0.75
macadamia	0.75
pilothouse	0.75
handcrafted	0.75
cornstarch	0.75
archduke	0.75
pubic	0.75
shingled	0.75
shoehorn	0.75
wedded	0.75
stigmatic	0.75
masturbation	0.75
gentlewoman	0.75
quarterstaff	0.75
candlelit	0.75
crabgrass	0.75
concentric	0.75
unexpired	0.75
harbormaster	0.75
rhinestone	0.75
headless	0.75
grizzly	0.75
landlocked	0.75
drumstick	0.75
duckweed	0.75
prearrangement	0.75
chipping	0.75
flypaper	0.75
crackled	0.75
varnished	0.75
unrequited	0.75
frisking	0.75
striptease	0.75
rimless	0.75
anthill	0.75
lighthouse	0.75
burglarize	0.75
naturalization	0.75
bloodshot	0.75
wolfhound	0.75
storybook	0.75
backstab	0.75
betrothed	0.75
rollerblade	0.75
disenfranchise	0.75
peddling	0.75
headachy	0.75
shoeing	0.75
misidentify	0.75
resuscitator	0.75
cubistic	0.75
extrasensory	0.75
minesweeping	0.75
nonrefundable	0.75
alpine	0.75
cherry	0.75
cheesecake	0.75
submariner	0.75
countersignature	0.75
rustler	0.75
quadriceps	0.75
rusted	0.75
astrophysical	0.75
croquette	0.75
embezzle	0.75
bookmarker	0.75
congenital	0.75
icehouse	0.75
coagulate	0.75
pecked	0.75
postpartum	0.75
bagpipes	0.75
doorbell	0.75
proctology	0.75
psychoactive	0.75
plunger	0.75
microscope	0.75
vaccinate	0.75
receipt	0.75
undercapitalization	0.75
seasickness	0.75
legionnaire	0.75
hypersonic	0.75
perforated	0.75
neurophysiology	0.75
lupus	0.75
stepdaughter	0.75
hijacker	0.75
telepathic	0.75
partridge	0.75
hydrothermal	0.75
teleport	0.75
oscilloscope	0.75
carpentering	0.75
undigested	0.75
fibula	0.75
underclassman	0.75
sandpiper	0.75
breakwater	0.75
soliloquy	0.75
paperclip	0.75
editorial	0.75
bulimia	0.75
beltless	0.75
nosebleed	0.75
orchestral	0.75
winterberry	0.75
perfumed	0.75
blackhead	0.75
blacksnake	0.75
wifely	0.75
streaker	0.75
housebroken	0.75
tusk	0.75
earwig	0.75
sturgeon	0.75
ovarian	0.75
cottonmouth	0.75
gastritis	0.75
handwriting	0.75
melatonin	0.75
psychiatrist	0.75
ejaculate	0.75
cleat	0.75
watermarked	0.75
duelist	0.75
desecrator	0.75
decaf	0.75
epidermis	0.75
dematerialize	0.75
implantable	0.75
towhead	0.75
thunderbolt	0.75
bullfrog	0.75
meningitis	0.75
antidepressant	0.75
storekeeping	0.75
defacing	0.75
turbojet	0.75
crossword	0.75
chauffer	0.75
gingerroot	0.75
psychopathic	0.75
carnation	0.75
disembark	0.75
maraschino	0.75
joust	0.75
ocular	0.75
typecast	0.75
slanderer	0.75
bakeshop	0.75
distilling	0.75
intramural	0.75
hieroglyphics	0.75
exorcism	0.75
locksmith	0.75
unsaddled	0.75
minuet	0.75
seedless	0.75
undercooked	0.75
copperplate	0.75
sneezing	0.75
sainted	0.75
checkbook	0.75
stegosaurus	0.75
freemason	0.75
noose	0.75
blinking	0.75
jasmine	0.75
backrest	0.75
biomechanical	0.75
laddered	0.75
distiller	0.75
gnome	0.75
lollypop	0.75
hellhound	0.75
thermostat	0.75
germfree	0.75
smuggler	0.75
duplex	0.75
chairlady	0.75
anesthetic	0.75
crystallized	0.75
psychosexual	0.75
laminated	0.75
extradition	0.75
bovine	0.75
neoclassicism	0.75
pizzeria	0.75
ulcerated	0.75
lymphatic	0.75
mainsheet	0.75
assemblyman	0.75
depressurization	0.75
gobbler	0.75
slideshow	0.75
autopsy	0.75
matador	0.75
triple	0.75
cashmere	0.75
buttonhook	0.75
dyeing	0.75
checkmark	0.75
equatorial	0.75
precognitive	0.75
northeaster	0.75
footbath	0.75
bribable	0.75
threaded	0.75
canoeing	0.75
hellfire	0.75
stockbroker	0.75
vaulting	0.75
deputize	0.75
carsickness	0.75
housemate	0.75
marksman	0.75
peppercorn	0.75
pistachio	0.75
braised	0.75
cocksucker	0.75
squeaky	0.75
mausoleum	0.75
sonnet	0.75
unpardonable	0.75
bedpost	0.75
surgical	0.75
kimono	0.75
dysplasia	0.75
gondola	0.75
stutter	0.75
gynecological	0.75
cupcake	0.75
percolator	0.75
microbe	0.75
orgasmic	0.75
squirting	0.75
westernmost	0.75
dismembered	0.75
inquisition	0.75
goalkeeper	0.75
detonate	0.75
papermaking	0.75
hyphenation	0.75
underexpose	0.75
chateau	0.75
subfreezing	0.75
outguess	0.75
warhead	0.75
encrust	0.75
cooing	0.75
supercomputer	0.75
compartmentalize	0.75
motocross	0.75
denaturalization	0.75
neoconservative	0.75
diagnostic	0.75
gulping	0.75
morphine	0.75
logging	0.75
chairlift	0.75
unhitch	0.75
garnished	0.75
condom	0.75
shamrock	0.75
corked	0.75
noisemaker	0.75
luau	0.75
arraignment	0.75
beekeeper	0.75
chickenhearted	0.75
snowflake	0.75
triangular	0.75
barkeeper	0.75
widowed	0.75
bunghole	0.75
biochemist	0.75
farmhouse	0.75
baptize	0.75
eulogize	0.75
gunslinger	0.75
darning	0.75
palpitate	0.75
cancerous	0.75
cervical	0.75
tweezers	0.75
southbound	0.75
curveball	0.75
diocese	0.75
telemarketing	0.75
toothache	0.75
overripe	0.75
supremacist	0.75
macrobiotic	0.75
antipasto	0.75
childproof	0.75
manservant	0.75
semisweet	0.75
disillusioned	0.75
constipation	0.75
lionfish	0.75
deportation	0.75
shoelace	0.75
aflutter	0.75
rabies	0.75
vaginal	0.75
shrivel	0.75
fishmonger	0.75
hematologist	0.75
urinalysis	0.75
promiscuous	0.75
largemouth	0.75
venetian	0.75
backhand	0.75
playwriting	0.75
earless	0.75
whispered	0.75
strainer	0.75
crispiness	0.75
ripening	0.75
camcorder	0.75
psychopath	0.75
managerial	0.75
cadmium	0.75
snipping	0.75
paparazzi	0.75
eavesdropper	0.75
endocrinology	0.75
secretarial	0.75
plagiarism	0.75
thimble	0.75
shortcake	0.75
jaundiced	0.75
highwayman	0.75
thirtyish	0.75
trimming	0.75
preoperative	0.75
refried	0.75
wifeless	0.75
effervescent	0.75
overprotective	0.75
tostada	0.75
forked	0.75
clapper	0.75
christening	0.75
eggroll	0.75
thumbtack	0.75
pronged	0.75
sperm	0.75
doughboy	0.75
subspecialty	0.75
sashay	0.75
jazzman	0.75
numbskull	0.75
gangrene	0.75
honeysuckle	0.75
erogenous	0.75
thrusting	0.75
slaying	0.75
gremlin	0.75
bulldog	0.75
underwriter	0.75
carving	0.75
risotto	0.75
shinbone	0.75
thieving	0.75
punctured	0.75
anagram	0.75
chowtime	0.75
needled	0.75
housecleaner	0.75
wormwood	0.75
maroon	0.75
supercritical	0.75
countersuit	0.75
juicer	0.75
darkroom	0.75
myopia	0.75
marinara	0.75
foreskin	0.75
tenderloin	0.75
housecleaning	0.75
recessive	0.75
awl	0.75
caterpillar	0.75
sweetheart	0.75
globetrotter	0.75
teaspoonful	0.75
butterball	0.75
measles	0.75
assaying	0.75
heiress	0.75
bluebonnet	0.75
sugarless	0.75
cocking	0.75
antiaircraft	0.75
locket	0.75
corset	0.75
inebriated	0.75
superheated	0.75
inkpad	0.75
passkey	0.75
freezing	0.75
quickstep	0.75
barebacked	0.75
excommunication	0.75
notarize	0.75
shitfaced	0.75
buried	0.75
paperhanger	0.75
burglary	0.75
chartered	0.75
preschool	0.75
herringbone	0.75
paraplegic	0.75
tweet	0.75
workaholic	0.75
penis	0.75
bedspring	0.75
sculptress	0.75
chowder	0.75
outfox	0.75
snoopy	0.75
misfile	0.75
frogfish	0.75
gramophone	0.75
nicotine	0.75
neurobiologist	0.75
airsick	0.75
sinkhole	0.75
dosage	0.75
hazing	0.75
pinprick	0.75
homophonic	0.75
tusked	0.75
reindeer	0.75
tequila	0.75
rectangular	0.75
anaconda	0.75
bamboozle	0.75
chlorophyll	0.75
projectionist	0.75
ticketing	0.75
potty	0.75
braiding	0.75
ribbed	0.75
taxidermy	0.75
antipsychotic	0.75
ritualized	0.75
saltwater	0.75
repacking	0.75
fang	0.75
barista	0.75
mauling	0.75
reconstructive	0.75
bacterial	0.75
menopausal	0.75
germinate	0.75
biracial	0.75
teleprompter	0.75
woodcraft	0.75
embryonic	0.75
guitarist	0.75
overexpose	0.75
inkwell	0.75
barefooted	0.75
dwarfish	0.75
bachelorette	0.75
northeasterly	0.75
miniskirt	0.75
buckeye	0.75
spearheaded	0.75
oscillating	0.75
protractor	0.75
uncorking	0.75
aircrew	0.75
rattrap	0.75
unbury	0.7142857142857143
hyperventilation	0.7142857142857143
breaded	0.7142857142857143
wrapping	0.7142857142857143
candlestick	0.625
motorboat	0.625
headshrinker	0.625
hovercraft	0.625
housedress	0.625
intoxicate	0.625
overbid	0.625
entrails	0.625
tartar	0.625
pouting	0.625
sobbing	0.625
centigrade	0.625
councilwoman	0.625
deodorize	0.625
interplanetary	0.625
precut	0.625
giantess	0.625
philanthropic	0.625
nondairy	0.625
respirator	0.625
supertanker	0.625
triplet	0.625
counterirritant	0.625
caulk	0.625
preheated	0.625
schematic	0.625
antibiotics	0.625
stapled	0.625
uprooted	0.625
ricochet	0.625
inflatable	0.625
beardless	0.625
audiotape	0.625
unconsummated	0.625
pesto	0.625
oxidization	0.625
geisha	0.625
dermatological	0.625
sailfish	0.625
overdose	0.625
wring	0.625
counterweighted	0.625
thatch	0.625
microcomputer	0.625
oscillator	0.625
redbird	0.625
bisection	0.625
shoestring	0.625
unredeemable	0.625
follicle	0.625
organist	0.625
inboard	0.625
tuning	0.625
trenched	0.625
matriculation	0.625
plumber	0.625
monofilament	0.625
nipping	0.625
chickenpox	0.625
mousetrap	0.625
puffball	0.625
nitrate	0.625
exfoliate	0.625
childbed	0.625
notched	0.625
megawatt	0.625
doctoral	0.625
hiccup	0.625
lurk	0.625
wincing	0.625
nitrite	0.625
fisted	0.625
stewardess	0.625
scoliosis	0.625
acrophobia	0.625
fetal	0.625
ginger	0.625
anesthetist	0.625
laundrywoman	0.625
glowworm	0.625
replant	0.625
whittle	0.625
salesgirl	0.625
chapped	0.625
samba	0.625
fingerboard	0.625
dunk	0.625
bluer	0.625
gumdrop	0.625
yodeler	0.625
veterinary	0.625
headmastership	0.625
talisman	0.625
twiddling	0.625
blowhole	0.625
watermark	0.625
cashew	0.625
disinheritance	0.625
treasonous	0.625
biographer	0.625
teaspoon	0.625
quilt	0.625
sniveling	0.625
karaoke	0.625
brainstem	0.625
lollapalooza	0.625
woodsman	0.625
beige	0.625
folksong	0.625
broiling	0.625
mullet	0.625
leaded	0.625
pelting	0.625
balloonist	0.625
preproduction	0.625
cloudless	0.625
stencil	0.625
jellyroll	0.625
coining	0.625
sociopathic	0.625
profiteering	0.625
pigtail	0.625
flavorings	0.625
muskrat	0.625
pliers	0.625
horsewoman	0.625
subspecies	0.625
dwarfism	0.625
lamenting	0.625
scoreboard	0.625
stalagmite	0.625
singed	0.625
reattachment	0.625
workbench	0.625
methadone	0.625
typographical	0.625
laborsaving	0.625
valium	0.625
neckerchief	0.625
polygraph	0.625
steakhouse	0.625
wattage	0.625
humidifier	0.625
snakeskin	0.625
precognition	0.625
squatty	0.625
leaky	0.625
stallion	0.625
claustrophobia	0.625
crumpled	0.625
palmed	0.625
splotchy	0.625
cyst	0.625
pricked	0.625
sweetshop	0.625
demilitarized	0.625
walkabout	0.625
hibachi	0.625
clergyman	0.625
fertilize	0.625
handshaking	0.625
reseed	0.625
geopolitical	0.625
railcar	0.625
ornithology	0.625
addressee	0.625
winemaker	0.625
cockpit	0.625
cayenne	0.625
metalloid	0.625
sawing	0.625
cilantro	0.625
bloodsucker	0.625
crunchy	0.625
uncooked	0.625
preservative	0.625
freckles	0.625
electromagnet	0.625
needle	0.625
loudmouthed	0.625
hairspray	0.625
frisbee	0.625
peepshow	0.625
warrantless	0.625
horsey	0.625
cumin	0.625
sitcom	0.625
gnarled	0.625
churchgoer	0.625
meth	0.625
leatherjacket	0.625
unregistered	0.625
typhus	0.625
drunken	0.625
ballplayer	0.625
corncob	0.625
colic	0.625
pinching	0.625
curdle	0.625
hydrotherapy	0.625
antifreeze	0.625
sacrilegious	0.625
polyvinyl	0.625
catsup	0.625
slotted	0.625
pitchfork	0.625
bleep	0.625
deport	0.625
patentable	0.625
kidnapper	0.625
yappy	0.625
stonemasonry	0.625
vermicelli	0.625
gearbox	0.625
sourpuss	0.625
bulldoze	0.625
calico	0.625
stroganoff	0.625
skyscraper	0.625
snaky	0.625
commissary	0.625
teardrop	0.625
woof	0.625
latchkey	0.625
debug	0.625
icecap	0.625
elbowed	0.625
cower	0.625
rubber	0.625
satanic	0.625
siesta	0.625
kabob	0.625
violin	0.625
cockfight	0.625
timecard	0.625
ethyl	0.625
counterrevolutionary	0.625
incision	0.625
migraine	0.625
biochemical	0.625
driller	0.625
debriefing	0.625
sprocket	0.625
flyswatter	0.625
bologna	0.625
localization	0.625
gobble	0.625
urinary	0.625
uncloak	0.625
diddle	0.625
immunize	0.625
hickey	0.625
scraping	0.625
salivate	0.625
trickling	0.625
goatee	0.625
voyeur	0.625
sizzling	0.625
psychosomatic	0.625
engrave	0.625
handbrake	0.625
dumbstruck	0.625
agriculturalist	0.625
slit	0.625
shipwreck	0.625
splicing	0.625
homegrown	0.625
breadbox	0.625
fished	0.625
bridesmaid	0.625
coed	0.625
silversmith	0.625
bleeder	0.625
coaxial	0.625
ventilator	0.625
fictionalize	0.625
vagina	0.625
webpage	0.625
incest	0.625
radiologist	0.625
subsection	0.625
glandular	0.625
cashbook	0.625
crisper	0.625
overheat	0.625
sculptor	0.625
scurvy	0.625
tomahawk	0.625
catechism	0.625
pedicure	0.625
fourscore	0.625
houseguest	0.625
barkeep	0.625
subbasement	0.625
untranslatable	0.625
oceanographic	0.625
tempura	0.625
blowgun	0.625
handcart	0.625
emancipationist	0.625
marshy	0.625
ghostwriter	0.625
fireman	0.625
desperado	0.625
ionization	0.625
stammer	0.625
midwife	0.625
counterpunch	0.625
vanquished	0.625
radiocarbon	0.625
milkmaid	0.625
ejector	0.625
emasculation	0.625
unsnapped	0.625
tripwire	0.625
tibia	0.625
backhanded	0.625
handprint	0.625
ringtone	0.625
popgun	0.625
spicing	0.625
latte	0.625
goaltender	0.625
germinator	0.625
hatchling	0.625
semiconductor	0.625
crawfish	0.625
arachnid	0.625
chambermaid	0.625
swashbuckling	0.625
sneaker	0.625
granddaughter	0.625
stalked	0.625
marrying	0.625
baste	0.625
jeweled	0.625
meadowlark	0.625
microscopy	0.625
pug	0.625
streetlamp	0.625
husky	0.625
bridgework	0.625
masseur	0.625
catheterization	0.625
watercress	0.625
racketeer	0.625
tango	0.625
leaseholder	0.625
pituitary	0.625
neurochemistry	0.625
keepsake	0.625
helmeted	0.625
borehole	0.625
scientology	0.625
flogging	0.625
newsreader	0.625
scrotal	0.625
egomaniac	0.625
allergic	0.625
phosphoric	0.625
pariah	0.625
debutante	0.625
expatriate	0.625
aardvark	0.625
ignition	0.625
windswept	0.625
curricular	0.625
battleship	0.625
purring	0.625
confectioner	0.625
enzyme	0.625
radioactivity	0.625
caribou	0.625
absentminded	0.625
crunching	0.625
squeak	0.625
dubbing	0.625
sax	0.625
soldiering	0.625
millstone	0.625
redeye	0.625
regurgitation	0.625
cannibalism	0.625
cootie	0.625
nuke	0.625
cupping	0.625
procreative	0.625
dueler	0.625
riffle	0.625
hazelnut	0.625
airboat	0.625
schizoid	0.625
thighbone	0.625
stateless	0.625
spareribs	0.625
interstate	0.625
tigress	0.625
arsonist	0.625
impersonator	0.625
headstand	0.625
highjack	0.625
stonecutter	0.625
starship	0.625
abracadabra	0.625
quilted	0.625
nostril	0.625
disinfect	0.625
malpractice	0.625
frothing	0.625
immobilization	0.625
pharmacology	0.625
flatterer	0.625
knitted	0.625
waterlogged	0.625
creationist	0.625
immobilize	0.625
airfare	0.625
internist	0.625
braces	0.625
spaceship	0.625
disproven	0.625
clavicle	0.625
asparagus	0.625
revolver	0.625
musketeer	0.625
archaeologist	0.625
pinball	0.625
pompom	0.625
banknote	0.625
giblets	0.625
biannual	0.625
buzzard	0.625
sachet	0.625
pancreatitis	0.625
abortion	0.625
cognac	0.625
monsignor	0.625
firetrap	0.625
commemorate	0.625
closetful	0.625
gristle	0.625
sideburn	0.625
tickle	0.625
eclair	0.625
margarita	0.625
forensic	0.625
mahogany	0.625
caboose	0.625
rudderless	0.625
catchphrase	0.625
serenade	0.625
monoxide	0.625
newsboy	0.625
syrupy	0.625
taxable	0.625
inchworm	0.625
matchbook	0.625
teensy	0.625
halved	0.625
motherless	0.625
tapper	0.625
threshing	0.625
towline	0.625
detainee	0.625
shockproof	0.625
piranha	0.625
calibration	0.625
bouquet	0.625
thyme	0.625
watertight	0.625
playsuit	0.625
garbanzo	0.625
coddle	0.625
waterfall	0.625
transfuse	0.625
emu	0.625
muttering	0.625
oxtail	0.625
potboiler	0.625
midget	0.625
olfactory	0.625
confidential	0.625
barrette	0.625
strangle	0.625
columnist	0.625
dyslexia	0.625
yachting	0.625
honky	0.625
pharmacological	0.625
chophouse	0.625
sip	0.625
breastfeeding	0.625
reboot	0.625
steroid	0.625
nursemaid	0.625
aboveground	0.625
fingering	0.625
sizzle	0.625
squadron	0.625
pushbutton	0.625
photosensitive	0.625
survivalist	0.625
jackknife	0.625
pickled	0.625
scooper	0.625
sketchpad	0.625
lumberman	0.625
catfight	0.625
doorkeeper	0.625
leper	0.625
autistic	0.625
jaybird	0.625
piglet	0.625
prenuptial	0.625
depopulate	0.625
postmodernism	0.625
ohm	0.625
logbook	0.625
snowsuit	0.625
gooseberry	0.625
bordello	0.625
webbed	0.625
jotting	0.625
codeword	0.625
underselling	0.625
chalice	0.625
pooped	0.625
phonograph	0.625
narcissist	0.625
hypercritical	0.625
